url,nom,image_url,nom_scientifique,statut,chapeau,pores,lamelles,pied,chair,odeur,saveur,habitat,saison,confusion,categories
https://www.guidedeschampignons.com/produit/galere-marginee-galerina-marginata-champignon-mortel/,GALÈRE MARGINÉE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Galerina_marginata_Galère-marginée_francini.jpg,Galerina marginata,Mortel,"1 à 5 cm, lisse, gras au toucher, fauve, brun orangé puis jaune ochracé, à bord plus ou moins strié",,,"2 à 8 cm, crème à ocre au sommet, plus sombre en bas, avec un petit anneau ocre à brunâtre.",Jaunâtre à ochracée,,"Douce, farineuse",Débris et bois mort de conifères,Septembre> Décembre,,"Bois morts ou vivants, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons mortels, Conifères, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/geastre-a-trois-couches-geastrum-triplex-champignon-a-rejeter/,GÉASTRE À TROIS COUCHES,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/iStock-525990307_Geastre-à-trois-couches_Geastrum-triplex.jpg,,À rejeter,"D’abord en boule, puis s’ouvre en étoile (3 à 10 cm) et se craquelle pour former une couronne autour de la boule centrale (1 à 4 cm). Ouverture au sommet cerclé d’une aréole pour laisser s’échapper les spores.",,,Absent,Blanche puis brune,,Amère,Forêts de feuillus et de conifères,Été et automne,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, En boule ou en étoile, Feuillus, GÉASTRE, Les champignons"
https://www.guidedeschampignons.com/produit/geastre-sessile-geastrum-fimbriatum-champignon-a-rejeter/,GÉASTRE SESSILE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Geastrum-fimbriatum_Geastre-sessile_lagardere.jpg,Geastrum fimbriatumSynonyme : géastre fimbrié,À rejeter,"D’abord en boule, puis s’ouvre en étoile (2 à 6 cm) autour de la boule centrale (1 à 4 cm), les branches s’enroulant vers l’arrière. Ouverture conique au sommet pour laisser s’échapper les spores sous la forme d’une poussière brune.",,,Absent,Blanche puis brune,,Douce,"Sous les feuillus ou les conifères, surtout sur les sols calcaires",Surtout en automne,,"Champignons à rejeter, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, En boule ou en étoile, Feuillus, GÉASTRE, Les champignons"
https://www.guidedeschampignons.com/produit/girolle-cantharellus-cibarius-champignon-excellent-comestible/,GIROLLE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cantharellus-cibarius_Girolle_lagardere.jpg,,Excellent comestible,"3 à 10 cm, plat puis en entonnoir, charnu, jaune vif uniforme, à bord ondulé.",,,"2 à 7 cm, charnu, jaune",Blanche ou jaunâtre,,Douce,Forêts de feuillus et de conifères,Juin > Novembre,,"CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons excellents comestibles, Conifères, Feuillus, Lames décurrentes, Lames décurrentes jaunes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/gomphide-glutineux-gomphidius-glutinosus-comestible/,GOMPHIDE GLUTINEUX,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Gomphidius-glutinosus_Gomphide-glutineux_mombert.jpg,,Comestible,"4 à 10 cm, très visqueux, gris-brun, brun chocolat à brun violacé, se tachant de noirâtre.",,,"5 à 11 cm, blanc au sommet, jaune vif à la base, noircissant avec l’âge.","Blanche, jaune vers la base",,Douce,"Forêts de conifères, sous les épicéas",Août > Octobre,,"Champignons comestibles médiocres, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Épicéas, Lames décurrentes, Lames décurrentes blanches puis gris-noir, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/gomphide-rose-gomphidius-roseus-champignon-a-rejeter/,GOMPHIDE ROSE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Gomphidius-roseus_Gomphide-rose_mombert.jpg,Gomphidius roseus,À rejeter,"3 à 7 cm, visqueux puis sec, rouge-rose vif à rose pâle, se tachant de noirâtre",,,"2 à 7 cm, blanc au sommet, teinté de jaune et de noir à la base",,,Douce,"Forêts de conifères, uniquement sous les pins",Août > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames décurrentes, Lames décurrentes blanches puis gris-noir, Lames ou plis, Les champignons, Pins, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/gomphide-rutilant-chroogomphus-rutilus-champignon-a-rejeter/,GOMPHIDE RUTILANT,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Chroogomphus-rutilus_Gomphide-rutilant_page.jpg,,À rejeter,"3 à 10 cm, visqueux puis sec, brun-rouge à brun vineux ou cuivré, avec un mamelon central.",,,"4 à 10 cm, de même couleur que le chapeau, chiné de brun-rouge.",,,Douce,"Forêts de conifères, surtout sous les pins",Juillet > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames décurrentes, Lames décurrentes ocre à brunes, Lames ou plis, Les champignons, Pins, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/guepinie-rousse-tremiscus-helvelloides-comestible-mediocre/,GUÉPINIE ROUSSE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/iStock-1251397117_Guépinie-rousse_Tremiscus-helvelloides.jpg,,Comestible médiocre,"En forme d’oreille, de cornet ou d’entonnoir fendu (3 à 15 cm), orangée à rouge pâle, molle et gélatineuse. Surface lisse et mate, poudrée de blanchâtre sur le dessus.",,,"Très court, plus pâle","Rosâtre, translucide et épaisse, gélatineuse.",,Douce,"En montagne, sur le bois pourri de conifères.",Juillet > Octobre,,"Bois morts ou vivants, Champignons comestibles médiocres, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Formes diverses, Les champignons, Texture gélatineuse"
https://www.guidedeschampignons.com/produit/gymnopile-penetrant-gymnopilus-penetrans-champignon-toxique/,GYMNOPILE PÉNÉTRANT,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Gymnopilus_penetrans_Gymnopile-pénétrant_francini.jpg,,Toxique,"1 à 5 cm, lisse, ocre jaune, jaune orangé à roux",,,"2 à 6 cm, crème à ocre jaune, brunâtre à la base",Crème à ocre,,Amère,Débris et bois mort de conifères,Septembre > Décembre,,"Bois morts ou vivants, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Conifères, Lames adnées ou échancrées, Lames adnées ou échancrées jaunes, Lames adnées ou échancrées orangées à rouille, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/gymnopile-remarquable-gymnopilus-spectabilis-champignon-toxique/,GYMNOPILE REMARQUABLE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Gymnopilus-spectabilis_Gymnopile-remarquable-_lagardere.jpg,,Toxique,"2 à 25 cm, ocre roux à fauve orangé vif, se couvrant de petites écailles avec l’âge",,,"5 à 15 cm, ferme, de même couleur que le chapeau, avec un large anneau coloré de rouille sur le dessus",Jaune à ochracée,,Très amère,"Sur le bois de feuillus, en touffe",Août > Octobre,,"Bois morts ou vivants, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées jaunes, Lames adnées ou échancrées orangées à rouille, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hebelome-belle-helene-hebeloma-laterinum-champignon-a-rejeter/,HÉBÉLOME BELLE-HÉLÈNE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hebeloma-laterinum_Hébélome-Belle-Hélène_moingeon.jpg,,À rejeter,"4 à 10 cm, visqueux puis mat, beige à brunâtre avec des reflets rosâtres, à bord souvent cannelé",,,"6 à 15 cm, floconneux au sommet, crème puis brunissant à la base",Blanchâtre à beige,,Douce ou amère,"Forêts de conifères, surtout sous les pins",Août > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames ou plis, Les champignons, Pins, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hebelome-croute-de-pain-hebeloma-crustuliniforme-champignon-toxique/,HÉBÉLOME CROÛTE-DE-PAIN,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hebeloma-crustuliniforme_Hébélome-croute-de-pain_pourre.jpg,Hebeloma crustuliniforme,"CHAPEAU : 4 à 10 cm, charnu, visqueux, lisse, blanchâtre à beige ou ocre pâle, parfois beige roussâtre au centre","4 à 10 cm, charnu, visqueux, lisse, blanchâtre à beige ou ocre pâle, parfois beige roussâtre au centre",,,"3 à 10 cm, blanchâtre, finement floconneux, souvent en massue ou avec un bulbe à la base",,,Douce ou un peu amère,Forêts de feuillus et de conifères,Août > Octobre,,"CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hebelome-radicant-hebeloma-radicosum-champignon-a-rejeter/,HÉBÉLOME RADICANT,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hebeloma-radicosum_Hébélome-radicant_page-1.jpg,,À rejeter,"3 à 10 cm, un peu visqueux puis sec, crème à brunâtre ou brun-ocre, souvent avec petites écailles brunâtres.",,,"5 à 11 cm, crème à brunâtre, longue racine à la base profondément enterrée, avec un anneau brunâtre souvent déchiqueté.",,,Un peu amère,"Forêts de feuillus, surtout sous hêtres",Août > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Hêtres, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/helvelle-crepue-helvella-crispa-champignon-toxique/,HELVELLE CRÉPUE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Helvella-crispa_Helvelle-crepue_francini.jpg,Helvella crispaOreille-de-chat,Toxique,"Irrégulier et lobé, en forme de selle (3 à 6 cm), très fin, blanchâtre à crème sur le dessus, ocre gris en dessous",,,"Blanc, creux, côtelé (3 à 10 cm)","Blanche, élastique",,Douce,"Bois clairs de feuillus, lisières de bois",Juillet > Novembre,,"Alvéoles ou lobes, Bois clairs, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Les champignons, Lisières de bois, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/helvelle-lacuneuse-helvella-lacunos-champignon-toxique/,HELVELLE LACUNEUSE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Helvella-lacunosa_Helvelle-lacuneuse_francini.jpg,Helvella lacunosSynonyme : mitre d’évêque,Toxique,"Irrégulier et lobé, en forme de selle (3 à 6 cm), gris pâle à gris noirâtre",,,"Gris pâle à gris noirâtre, creux, côtelé à alvéolé (3 à 8 cm)","Grisâtre, fine, cassante",,Douce,"Bois clairs de feuillus, lisières de bois",Juin > Octobre,,"Alvéoles ou lobes, Bois clairs, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Les champignons, Lisières de bois, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-a-odeur-agreable-hygrophorus-agathosmus-a-rejeter/,HYGROPHORE À ODEUR AGRÉABLE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hygrophorus-agathosmus_Hygrophore-à-odeur-agréable_mombert.jpg,,À rejeter,"2 à 9 cm, lisse, un peu visqueux, gris perle à gris olive, plus pâle au bord, parfois presque blanc.",,,"3 à 8 cm, blanc, finement floconneux",,,Douce,Forêts de conifères,Septembre > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-conique-a-rejeter/,HYGROPHORE BLANC DE NEIGE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hygrocybe-virginea_Hygrophore-blanc-de-neige_francini.jpg,,Comestible,"2 à 5 cm, blanc pur, à bord strié, un peu visqueux, parfois mamelonné et ocre crème au centre.",,,"2 à 6 cm, blanc, parfois rosé à la base",Blanche,,Douce,"Prairies, jardins, pelouses",Octobre > Janvier,,"Champignon jardin, Champignons bons comestibles, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE JANVIER, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Pelouses, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-blanc-divoire-hygrophorus-eburneus-a-rejeter/,HYGROPHORE BLANC D’IVOIRE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hygrophorus-eburneus_Hygrophore-blanc-divoire_francini.jpg,,À rejeter,"2 à 6 cm, très visqueux, lisse, blanc ivoire, au centre un peu plus foncé en vieillissant.",,,"3 à 10 cm, blanc, finement granuleux au sommet, un peu visqueux ou gluant vers la base",,,Douce,"Forêts de feuillus, surtout sous les hêtres",Septembre > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Hêtres, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-conique-hygrocybe-conica-champignon-a-rejeter/,HYGROPHORE CONIQUE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hygrocybe_conica-Hygrophore-conique_francini.jpg,,À rejeter,"1 à 4 cm, très conique voire pointu, à bord irrégulier et strié, jaune orangé vif à rouge tomate, noircissant en vieillissant.",,,"3 à 9 cm, jaune à orangé, très noircissant",,,Douce,"Pelouses, prairies, au bord des routes",Septembre > Décembre,,"Bords des chemins, Champignons à rejeter, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Lames ascendantes, Lames ascendantes jaune orangé ou rouges, Lames ou plis, Les champignons, Pelouses, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-des-bois-hygrophorus-nemoreus-bon-comestible/,HYGROPHORE DES BOIS,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hygrophorus-nemoreus_Hygrophore-des-bois_francini_2.jpg,Hygrophorus nemoreus,Bon comestible,"3 à 12 cm, sec, assez charnu, ocre fauve, parfois à reflets rosâtres, au bord plus pâle (crème).",,,"2 à 10 cm, sec, ferme, nettement fibrilleux, en pointe à la base, blanc à crème",Blanche,,"Douce, farineuse","Forêts de feuillus, surtout sous les chênes",Septembre > Décembre,,"Champignons bons comestibles, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Chênes, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-des-pres-cuphophyllus-pratensis-bon-comestible/,HYGROPHORE DES PRÉS,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Cuphophyllus-pratensis_Hygrophore-des-prés_mombert.jpg,,Bon comestible,"2 à 7 cm, plat à mamelonné, fauve orangé vif puis orangé ochracé.",,,"4 à 8 cm, de même couleur que les lames",Blanche à crème,,Douce,Prés et prairies non fertilisés,Septembre > Décembre,,"Champignons bons comestibles, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-limace/,HYGROPHORE LIMACE,https://www.guidedeschampignons.com/wp-content/uploads/2021/08/Hygrophorus-latitabundus_hygrophore-limace.jpg,"aveux, museau de chat",Comestible,"3 à 12 cm, très visqueux, brun olivâtre à gris-brun, à centre plus foncé.",,,"6 à 12 cm, blanc, épais et ventru, visqueux, d’aspect floconneux, avec zones visqueuses brun-olivâtre.",,,Douce,"Forêts de conifères, surtout sous pins",Septembre > Décembre,,"Champignons comestibles médiocres, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Pins, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hygrophore-russule-hygrophorus-russula-champignon-a-rejeter/,HYGROPHORE RUSSULE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Hygrophorus_russula_Hygrophore-russule_francini.jpg,,Comestible,"4 à 18 cm, blanc à crème puis entièrement taché de rose vineux",,,"4 à 13 cm, blanc à crème puis taché de rose vineux",,,Douce ou un peu amère,"Forêts de feuillus, surtout dans le Sud de la France",Septembre > Décembre,,"Champignons bons comestibles, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Russule, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hypholome-couleur-de-brique/,HYPHOLOME COULEUR DE BRIQUE,https://www.guidedeschampignons.com/wp-content/uploads/2021/06/Hypholoma-lateritium_Hypholome-couleur-de-brique_lagardere.jpg,,À rejeter,"1 à 10 cm, rouge brique, jaune pâle à ochracé au bord, avec des flocons ou des restes de voile jaunâtre sur le bord",,,"4 à 12 cm, crème jaunâtre au sommet, brun-roux vers la base",Crème à jaunâtre,,Un peu amère,"Sur les souches de feuillus, en touffe",Août > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames adnées ou échancrées blanches ou crème, Lames adnées ou échancrées grises, Lames ou plis, Les champignons, Souches, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/hypholome-en-touffe-hypholoma-fasciculare-champignon-toxique/,HYPHOLOME EN TOUFFE,https://www.guidedeschampignons.com/wp-content/uploads/2021/04/Hypholoma-fasciculare_Hypholome-en-touffes_pourre-1.jpg,,Toxique,"1,5 à 7cm, lisse, roux ochracé puis jaune soufre à verdâtre, au centre plus foncé.",,,"4 à 10 cm, crème à jaune, teinté de roussâtre vers la base.",Jaune,,Très amère,"Sur les souches de feuillus, en touffe",Septembre > Décembre,,"CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées jaunes, Lames adnées ou échancrées verdâtres, Lames ou plis, Les champignons, Souches, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/inocybe-a-lames-terreuses-inocybe-geophylla-champignon-toxique/,INOCYBE À LAMES TERREUSES,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Inocybe-geophylla_Inocybe-à-lames-terreuses_moingeon.jpg,,Toxique,"0,5 à 4 cm, lisse, soyeux, finement strié au bord à maturité, blanc à crème ochracé, avec un mamelon net",,,"2 à 6 cm, blanc, finement poudré au sommet.",Blanche,,Douce,"Forêts de feuillus et de conifères, au bord des chemins",Septembre > Novembre,,"Bords des chemins, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames adnées ou échancrées grises, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/inocybe-de-patouillard-inocybe-erubescens-champignon-mortel/,INOCYBE DE PATOUILLARD,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Inocybe_patouillardii_Inocybe-de-Patouillard_francini.jpg,"Inocybe erubescens, Inocybe patouillardii",Mortel,"2 à 10 cm, conique, finement strié (fibrilleux), blanchâtre puis ocre brun, se tachant de rosâtre ou de rose orangé vif",,,"2 à 10 cm, blanchâtre, rougissant comme le chapeau.","Blanchâtre, rougissante",,Douce,Forêts de feuillus,Avril > Juillet,,"CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, Champignons mortels, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames adnées ou échancrées blanches ou crème, Lames adnées ou échancrées grises, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/inocybe-fastigie-inocybe-fastigiata-champignon-toxique/,INOCYBE FASTIGIÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Alamy_2B0TFY1_Inocybe_fastigiata_Inocybe-fastigié.jpg,,Toxique,"4 à 8 cm, conique puis mamelonné, sec, fortement strié voire fissuré, ocre jaune, brun-châtain à brun-fauve.",,,"5 à 10 cm, blanchâtre à jaune brunâtre pâle, finement strié","Blanchâtre, mince",,Douce,"Forêts de feuillus, surtout sous les chênes",Juin > Octobre,,"CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Chênes, Feuillus, Lames ascendantes, Lames ascendantes brun-jaune à olivâtre, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/laccaire-amethyste-laccaria-amethystina-champignon-bon-comestible/,LACCAIRE AMÉTHYSTE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Laccaire-amethyste.jpg,,Bon comestible,"1 à 7 cm, sec, mat, violet sombre vif à lilas pâle en séchant, souvent un peu creusé au centre",,,"4 à 12 cm, creux, de même couleur que le chapeau.","Violacée, mince",,Douce,Forêts de feuillus et de conifères,Août > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Laccaires, Lames adnées ou échancrées, Lames adnées ou échancrées bleues mauves violettes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/laccaire-laque-laccaria-laccata-champignon-bon-comestible/,LACCAIRE LAQUÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/iStock-1290698932_Laccaire-laqué_Laccaria-laccata.jpg,,Bon comestible,"1 à 6 cm, sec, finement granuleux, brun orangé à rose ochracé, plus pâle en séchant.",,,"2 à 12 cm, coriace, strié, de même couleur que le chapeau.","Rosâtre, mince",,Douce,Forêts de feuillus et de conifères,Août > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées roses à rose orangé, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-a-lait-abondant-lactifluus-volemus-champignon-bon-comestible/,LACTAIRE À LAIT ABONDANT,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-volemus_Lactaire-à-lait-abondant_mombert.jpg,,Bon comestible,"5 à 15 cm, brun orangé vif à brun-roux, plus sombre au centre, mat, velouté, lisse puis craquelé",,,"4 à 10 cm, crème à roussâtre, plus pâle au sommet","Crème, ferme, cassante, brunissant en séchant. Lait blanc très abondant.",,Douce,Forêts de feuillus et de conifères,Juillet > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-a-lait-jaune/,LACTAIRE À LAIT JAUNE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-chrysorrheus_Lactaire-à-lait-jaune_mombert.jpg,Lactarius chrysorrheus,À rejeter,"2 à 9 cm, beige rosé à rose saumon, marqué de zones concentriques plus sombres, un peu creusé au centre",,,"2 à 5 cm, blanchâtre à crème orangé pâle",Blanche. Lait blanc abondant devenant rapidement jaune soufre,,Désagréable et piquante,"Bois clairs de feuillus, surtout sous les chênes",Juillet > Octobre,,"Bois clairs, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Chênes, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
